_id,SENJSKIH USKOKA 2,051/344-423,Rijeka,CENTAR ZA ODGOJ I OBRAZOVANJE,Grad Rijeka,51000,Ivone  Sabaric Rubesa,051/344-145,"Osnovna skola, Posebna ustanova odgoja i obrazovanja, Srednja s",http://centar-odgojiobrazovanje-ri.skole.hr/,"tatjana.kovacic@skole.hr, ured@centar-odgojiobrazovanje-ri.skol",08-071-026,Primorsko-goranska zupanija
390,KOMBOLOVA 2 A,01/668-43-77,Zagreb,UGOSTITELJSKO-TURISTIČKO UČILIŠTE,Grad Zagreb,10020,Mladen  Smodlaka,"01/668-69-86, 668-68-66, 01/660 17 39, 091/4646677, 01/668-43-65, 668-48-68, 091/4646671, 01/660-39-26, 669-26-49, 660-39-15, 660-39-21",Srednja škola,www.utu.hr,"ravnatelj@utu.hr, tajnik@utu.hr, ured@uciliste-ugostiteljsko-turisticko-zg.skole.hr",21-114-539,Grad Zagreb županija
391,TRG J. F. KENNEDYJA 9,"",Zagreb,Poštanska i telekomunikacijska škola,Grad Zagreb ,10000,Zlatko  Sviben,"01/230-07-08, 01/230-07-08, 01/230-07-08",Srednja škola,http://www.ss-pts-zg.skole.hr/,"ptskola@ptskola.hr, ravnatelj@ss-pts-zg.skole.hr",21-114-540,Grad Zagreb županija
392,TRG J. F. KENNEDYJA 8,01/230-05-81,Zagreb,ŠKOLA ZA CESTOVNI PROMET,Grad Zagreb ,10000,Tomislav  Ćurković,"01/230-34-44, 01/230-34-58",Srednja škola,"",info@scp.hr,21-114-541,Grad Zagreb županija
393,GJURE PREJCA 2,01/2988670,Zagreb,AGRONOMSKA ŠKOLA ZAGREB,Grad Zagreb ,10040,Ivica  Marinić,"01/2992133, 01/2988670, 01/2920460",Srednja škola,http://agronomska-skola-zagreb.hr/,"ured@agronomska-skola-zg.skole.hr, ured@agronomska-skola-zg.skole.hr",21-114-542,Grad Zagreb županija
394,GJURE PREJCA 2,01/299-54-24,Zagreb,PREHRAMBENO-TEHNOLOŠKA ŠKOLA,Grad Zagreb ,10040,Josip  Šestak,"01/299-23-55, 01/299-23-53, 01/299-23-52, 01/299-23-57, 01/647-13-00, 01/647-13-03, 01/647-13-08, 01/298-21-63",Srednja škola,https://prehrambeno-tehnoloska-skola.hr,"josip.sestak@skole.hr, ured@ss-prehrambenotehnoloska-zg.skole.hr",21-114-543,Grad Zagreb županija
395,PRILAZ BARUNA FILIPOVIĆA 30,01/370-34-37,Zagreb,Škola za modu i dizajn,Grad Zagreb ,10000,Maja  Dadić Žeravica,"01/377-31-33, 01/370-31-55","Srednja škola, Umjetnička škola",www.ss-moda-dizajn-zg.skole.hr,mid@ss-moda-dizajn-zg.skole.hr,21-114-544,Grad Zagreb županija
396,GETALDIĆEVA 2,01/2456-245,Zagreb,"Škola za grafiku, dizajn i medijsku produkciju",Grad Zagreb ,10000,Mislav  Papec,"01/237-10-70, 01/237-10-75, 01/237-10-76",Srednja škola,skola-gdmp.hr,info@skola-gdmp.hr,21-114-545,Grad Zagreb županija
397,VOĆARSKA 106,01/468-04-25,Zagreb,NADBISKUPSKA KLASIČNA GIMNAZIJA s pravom javnosti,Zagrebačka nadbiskupija,10000,Ljuba  Duvnjak,"01/468-04-25, 01/468-05-16, 01/468-08-48",Srednja škola,http://www.nkg-zagreb.hr,ured.nkg.zagreb@gmail.com,21-114-546,Grad Zagreb županija
398,AVENIJA MARINA DRŽIĆA 14,01/619-25-71,Zagreb,STROJARSKA TEHNIČKA ŠKOLA FAUSTA VRANČIĆA,Grad Zagreb ,10000,Dubravko  Diklić,"01/611-87-13, 615-30-30, 615-30-40, 01/615-29-58",Srednja škola,www.stsfv.eu,"info@stsfv.hr, info@stsfv.eu, stsfv1@gmail.com",21-114-547,Grad Zagreb županija
399,KONAVOSKA 2,01/3665057,Zagreb,Strojarska tehnička škola Frana Bošnjakovića,Grad Zagreb,10000,Bosiljka  Galenić,"01/3665655, 01/3665022",Srednja škola,ss-strojarskatehnicka-fbosnjakovica-zg.skole.hr,sts-bosnjakovic@zg.ht.hr,21-114-548,Grad Zagreb županija
400,SAVSKA CESTA 86,01/617-74-99,Zagreb,Drvodjeljska škola Zagreb,Grad Zagreb ,10000,Milan  Šapina,"01/ 617-75-02, 01/ 617-75-05, 01/ 617-75-05",Srednja škola,www.ss-drvodjeljska-zg.skole.hr,skola@ss-drvodjeljska-zg.skole.hr,21-114-549,Grad Zagreb županija
401,Palmotićeva 84,01/483-99-10,Zagreb,Tehnička škola Zagreb,Grad Zagreb ,10000,Patrik  Mardešić,"01/378-33-18, 01/483-99-09, 378-32-20, 01/378-29-69, 483-99-10, 01/Dom: 483-93-93, 483-93-90",Srednja škola,www.tszagreb.hr,"zts-zagreb@zg.htnet.hr, ured@ss-tehnicka-zg.skole.hr",21-114-550,Grad Zagreb županija
402,SAVSKA CESTA 23,4886181,Zagreb,OBRTNIČKA ŠKOLA ZA OSOBNE USLUGE,Grad Zagreb ,10000,Darinka  Štampar Šmaguc,"4886 180, 4886190, 4886182, 4886 183, 4886 186, 4886 184   4886 185",Srednja škola,"",skola@ss-obrtnicka-osobneusluge-zg.skole.hr,21-114-551,Grad Zagreb županija
403,AVENIJA MARINA DRŽIĆA 14,01/615-29-60,Zagreb,INDUSTRIJSKA STROJARSKA ŠKOLA,Grad Zagreb ,10000,Nenad  Pavlinić,"01/615-66-11, 01/615-29-55, 01/615-29-55",Srednja škola,"",iss@ss-industrijska-strojarska-zg.skole.hr,21-114-553,Grad Zagreb županija
404,Avenija Većeslava Holjevca 13,01/6623-454,Zagreb,OBRTNIČKA I INDUSTRIJSKA GRADITELJSKA ŠKOLA,Grad Zagreb ,10020,Anto  Vidović,"01/6670-503, 01/6670-503, 01/6670-503, 01/6670-503, 01/6670-503, 01/6670-503","Posebna ustanova odgoja i obrazovanja, Srednja škola","","obrtnicka@oigs.hr, oigszg@gmail.com",21-114-554,Grad Zagreb županija
405,SVETI DUH 129,01/370-07-35,Zagreb,Škola za montažu instalacija i metalnih konstrukcija,Grad Zagreb ,10000,Darko  Sušac,"01/370-07-36, 01/370-07-36, 01/370-07-36, 3700-739, 3700-738",Srednja škola,"",skola@smimk.hr,21-114-555,Grad Zagreb županija
406,Prilaz baruna Filipovića 30,"",Zagreb,Upravna škola Zagreb,Grad Zagreb ,10000,Suzana  Hitrec,"01/4830774, 01/4830774, 01/4830772, 01/4830773",Srednja škola,https://upravnaskolazagreb.hr/,ured@ss-upravnaskolazagreb-zg.skole.hr,21-114-556,Grad Zagreb županija
407,TRG J.F. KENNEDYA 4,01/233-5073,Zagreb,TRGOVAČKA ŠKOLA,Grad Zagreb ,10000,Darko  Grgurić,"01/233-57-02, 01/233-5073, 01/232-29-44, 01/098-231-012",Srednja škola,"","ravnatelj@trgovacka-skola.hr, SS-ZAGREB-557@skole.t-com.hr, ured@ss-trgovacka-zg.skole.hr",21-114-557,Grad Zagreb županija
408,TRG REPUBLIKE HRVATSKE 11,01/482-64-23,Zagreb,ŠKOLA PRIMIJENJENE UMJETNOSTI I DIZAJNA,Grad Zagreb ,10000,Filip  Pintarić,"01/482-80-93, 01/482-80-99, 01/482-80-95","Srednja škola, Umjetnička škola",ss-primijenjenaumjetnostidizajn-zg.skole.hr,ured@ss-primijenjenaumjetnostidizajn-zg.skole.hr,21-114-558,Grad Zagreb županija
409,Selska cesta 119,01/36-95-687,Zagreb,ŠPORTSKA GIMNAZIJA,Grad Zagreb ,10000,Stipe  Perišić,"01/301-64-44, 01/369-00-85",Srednja škola,"","spogi@spogi.hr, ravnatelj@spogi.hr",21-114-560,Grad Zagreb županija
410,Bistrička 7,", ",Sesvete,GIMNAZIJA SESVETE,Grad Zagreb,10360,Božana  Sertić,"01/200-24-66, 01/200-34-72, 01/200-34-73",Srednja škola,"",ured@gimnazija-sesvete.skole.hr,21-114-565,Grad Zagreb županija
411,ZAGORSKA 14,01/364-70-64,Zagreb,Srednja škola - Centar za odgoj i obrazovanje,Grad Zagreb,10000,Đana  Baftiri,"01/364-34-37, 01/364-38-38","Posebna ustanova odgoja i obrazovanja, Srednja škola",www.ss-czoio.hr,infoss-centar-odgojiobrazovanje-zg20212022@o365.skole.hr,21-114-566,Grad Zagreb županija
412,GUNDULIĆEVA 12,01/487-59-41,Zagreb,Ženska opća gimnazija Družbe sestara milosrdnica - s pravom javnosti,Družba sestara milosrdnica,10000,"Vesna  Dinjar, S. Danijela","01/483-02-48, 01/483-02-48, 01/4830-248, ",Srednja škola,"",ured@gimnazija-druzbesestaramilosrdnica-zg.skole.hr,21-114-568,Grad Zagreb županija
413,GETALDIĆEVA 4,01/237-10-62,Zagreb,TEHNIČKA ŠKOLA RUĐERA BOŠKOVIĆA,Grad Zagreb ,10000,Đurđica  Fuštar,"01/237-10-61, 01/237-10-61, 01/237-10-63, 01/237-10-66",Srednja škola,www.tsrb.hr,"tsrb@tsrb.hr, ured@ss-tehnicka-rboskovic-zg.skole.hr",21-114-588,Grad Zagreb županija
414,FRANKOPANSKA 8,"",Zagreb,Hotelijersko-turistička škola u Zagrebu,Grad Zagreb ,10000,Zdravka  Krpina,"",Srednja škola,http://www.ss-hotelijersko-turisticka-zg.skole.hr/,ured@ss-hotelijersko-turisticka-zg.skole.hr,21-114-595,Grad Zagreb županija
415,Andrije Hebranga 21,01/485-21-42,Zagreb,PRVA PRIVATNA GIMNAZIJA s pravom javnosti,Jasenka Bistričić Breitenfeld,10000,Maja  Breitenfeld,"01/485-21-42, 01/485-21-42, 01/488-36-63",Srednja škola,"","prva-privatna-gimnazija@zg.t-com.hr, info@ppg.hr",21-114-618,Grad Zagreb županija
416,HARAMBAŠIĆEVA 19,01/234-50-81,Zagreb,PRIVATNA KLASIČNA GIMNAZIJA S PRAVOM JAVNOSTI,Zlatko Šešelj,10000,Zvonimir  Bošnjak,01/230-03-25,Srednja škola,"","info@pkg.hr, privklas@zamir.net",21-114-620,Grad Zagreb županija
417,Mikulići 133a,013700742,Zagreb,"Gimnazija i ekonomska škola Benedikta Kotruljevića, s pravom javnosti",Nada Morić,10000,Nada  Morić,"01/370-07-42, 01/370-07-42",Srednja škola,"","info@gimneks.hr, ured@gimnazija-bkotruljevica-zg.skole.hr",21-114-600,Grad Zagreb županija
418,Selska cesta 119,"",Zagreb,Privatna gimnazija i ekonomska škola Katarina Zrinski,Janja Tafra i  Vitomir Tafra,10110,Katica  Srbić,"01/4002-304, 01/4002-304",Srednja škola,www.zrinski.org,katarina@zrinski.org,21-114-601,Grad Zagreb županija
419,Gjure Szaba 4,01 /3779-582,Zagreb,LINIGRA-privatna škola s pravom javnosti,Karmela Marin,10000,Trpimir-Frane  Sulić,"01 /3779-593, 091/233-5839",Srednja škola,www.linigra.hr,info@linigra.hr,21-114-602,Grad Zagreb županija
420,Prilaz Safvet-bega Bašagića 1,"",Zagreb,Islamska gimnazija dr. Ahmeda Smajlovića,Mešihat islamske zajednice,10000,Mevludi  Arslani,"01/6131 057, 01/6155 294",Srednja škola,http://ss-drasmajlovic-zg.skole.hr/,ured@ss-drasmajlovic-zg.skole.hr,21-114-597,Grad Zagreb županija
421,TUŠKANAC 77,01/4854-202,Zagreb,"Privatna umjetnička gimnazija, s pravom javnosti",dr.sc. Rasima Kajić,10000,Tea  Hofmann,"01/4854-437, 099/270-4355",Srednja škola,www.pug.hr,"info@pug.hr, webmaster@pug.hr",21-114-609,Grad Zagreb županija
422,DEDIĆI 102,01/463-67-89,Zagreb,"Privatna gimnazija Dr. Časl, s pravom javnosti",dr. sc. Martin-Tino Časl,10000,Martin-Tino  Časl,"01/461-10-07, 463-67-89, 091/ 2006 286",Srednja škola,www.privatna-gimnazija-casl.hr,ravnatelj@kreativan-razvoj.hr,21-114-614,Grad Zagreb županija
423,Vlaška 40,01/ 48 73 958,Zagreb,Privatna gimnazija i strukovna škola Svijet s pravom javnosti,Marija Šarić,10000,Marija  Šarić,01/ 48 73 957,Srednja škola,www.privatnagimnazijasvijet.hr,"kontakt@privatnagimnazijasvijet.hr, ured@gimnazija-svijet-zg.skole.hr",21-114-615,Grad Zagreb županija
424,Divka Budaka 1/d,01/48-28-572,Zagreb,Privatna škola Futura,Ana Pinjušić,10000,Sofija  Pinjušić Ćurić,"01/48-28-571, 091/891-5075",Srednja škola,www.skola-futura.hr,info@skola-futura.hr,21-114-617,Grad Zagreb županija
425,Sveti Duh 122,"",Zagreb,SRPSKA PRAVOSLAVNA OPĆA GIMNAZIJA KANTAKUZINA-KATARINA BRANKOVIĆ ustanova ˝s pravom javnosti˝,Eparhija zagrebačko-ljubljanska,10000,Slobodan  Lalić,01/4852-871,Srednja škola,"","gimnazija@srpskagimnazija-zg.org, ured@gimnazija-srpska-pravoslavna-zg.skole.hr",21-114-598,Grad Zagreb županija
426,Ljubijska 82,"",Zagreb,Privatna gimnazija i turističko-ugostiteljska škola Jure Kuprešak,Jure Kuprešak,10040,Jure  Kuprešak,"01/2987-539, 098/283-299",Srednja škola,"","skola-kupresak@email.t-com.hr, jure.kupresak@skole.hr",21-114-621,Grad Zagreb županija
427,Ulica Ljudevita Gaja 34,049/377-234,Pregrada,GLAZBENA ŠKOLA PREGRADA,Grad Pregrada,49218,Petra  Tokić,049/377-234,"Osnovna škola, Srednja škola, Umjetnička škola","","glazbena.skola.pregrada@kr.t-com.hr, ured@gs-pregrada.skole.hr",02-123-502,Krapinsko-zagorska županija
428,Svilarska 12,"",Koprivnica,Umjetnička škola Fortunat Pintarić,Grad Koprivnica,48000,Ariana  Šandl,048/623-356,"Osnovna škola, Srednja škola, Umjetnička škola",www.umjetnicka.net,"ravnatelj@glazbena.com, tajnistvo@glazbena.com",06-037-504,Koprivničko-križevačka županija
429,Ikičina 30,"",Knin,SREDNJA ŠKOLA LOVRE MONTIJA,Šibensko-kninska županija,22300,Mirko  Antunović,"022/660-330., 663-690",Srednja škola,"",ured@ss-lovre-montija-knin.skole.hr,15-036-502,Šibensko-kninska županija
430,IKIČINA 30,"",Knin,SREDNJA STRUKOVNA ŠKOLA KRALJA ZVONIMIRA,Šibensko-kninska županija,22300,Milivoj  Ilić,"022/660000, 022/664910",Srednja škola,"",ured@ss-strukovna-kralja-zvonimira-kn.skole.hr,15-036-503,Šibensko-kninska županija
431,Pape Ivana Pavla II. 6,034/312-070,Požega,Katolička gimnazija s pravom javnosti,Požeška biskupija,34000,Ivan  Bedeničić,"034/312-093, 034/312-095, 034/312-087, 034/312-090, 034/312-091",Srednja škola,http://katolicka-gimnazija.hr/,"ravnatelj@katolicka-gimnazija.hr, pedagog@katolicka-gimnazija.hr, nikolina.bodolovic@skole.hr, tajnistvo@katolicka-gimnazija.hr",11-077-510,Požeško-slavonska županija
432,Trg Ljudevita Patačića 3,033/800-756,Virovitica,KATOLIČKA KLASIČNA GIMNAZIJA S PRAVOM JAVNOSTI U VIROVITICI,Požeška biskupija,33000,Marijana  Novak Stanić,"033/800-755, 033/800-756, 033/800-648, 033/554-264",Srednja škola,www.kkg-vtc.hr,ured@gimnazija-katolicka-klasicna-vt.skole.hr,10-089-506,Virovitičko-podravska županija
433,Makarska 36,021410024,Split,Privatna srednja škola Wallner,"WALLNER d.o.o., MBS: 060189485, TS u Splitu",21000,Ana  Bulovan,"021410362, 021410024, 0913214378",Srednja škola,www.oliva-allegra.com,"info@oliva-allegra.com, ana.bulovan@skole.hr",17-126-533,Splitsko-dalmatinska županija
434,Maršanići 5,"",Zagreb,GLAZBENA ŠKOLA BONAR,Ružica Gelo Ciglenečki,10000,Ružica  Gelo Ciglenečki,"01/6264-106, 091/568-1435","Osnovna škola, Srednja škola, Umjetnička škola","","ruzica.gelo-ciglenecki@skole.hr, info@bonar.hr",02-014-003,Grad Zagreb županija
435,TRG RUĐERA BOŠKOVIĆA 16 ,033/551-577,Slatina,Srednja škola Marka Marulića Slatina,Virovitičko-podravska županija,33520,Ivan  Roštaš,"033/551-449, 033/551-641, 033/551-449",Srednja škola,http://www.ss-mmarulica-slatina.skole.hr/,"ured@ss-mmarulica-slatina.skole.hr, ured@ss-mmarulica-slatina.skole.hr",10-067-502,Virovitičko-podravska županija
436,TRG RUĐERA BOŠKOVIĆA 5a,"",Slatina,Industrijsko-obrtnička škola Slatina,Virovitičko-podravska županija,33520,Mladen  Graovac,"033492511, 033/492-510",Srednja škola,http://www.ss-industrijsko-obrtnicka-sl.skole.hr,ravnatelj@ss-industrijsko-obrtnicka-sl.skole.hr,10-067-503,Virovitičko-podravska županija
437,"LUG SAMOBORSKI, KNEZA ZDESLAVA 2","",Bregana,CENTAR ZA ODGOJ I OBRAZOVANJE LUG,"Ministarstvo za demografiju, obitelj, mlade i socijalnu skrb",10432,Nataša  Grković Šola,"01/3375248, ",Srednja škola,"","info@centar-lug.hr, admin@centar-lug.skole.hr",01-073-505,Zagrebačka županija
438,PAHINSKO 6,"",Ivanec,CENTAR ZA PRUŽANJE USLUGA U ZAJEDNICI IVANEC,"Ministarstvo za demografiju, obitelj, mlade i socijalnu skrb",42240,Elvis  Gotal,042 771 914,Srednja škola,https://centar-pruzanjeuslugauzajednici-ivanec.skole.hr,ured@centarzapruzanjeuslugauzajednici-ivanec.skole.hr 	,05-031-503,Varaždinska županija
439,ZAGREBAČKA 16,"",Mali Lošinj,Centar odgoja i obrazovanja pri Odgojnom domu Mali Lošinj,"Ministarstvo za demografiju, obitelj, mlade i socijalnu skrb",51550,Silvija  Kocijan,"051/231 078, 051/ 231-078, 051/231-078",Srednja škola,"",skolaodml@gmail.com,08-292-502,Primorsko-goranska županija
440,BANA JOSIPA JELAČIĆA 4,"",Šibenik,CENTAR ZA ODGOJ I OBRAZOVANJE ŠUBIĆEVAC,"Ministarstvo za demografiju, obitelj, mlade i socijalnu skrb",22000,Nataša  Tucak,"","Osnovna škola, Srednja škola",http://centar-odgojiobrazovanje-subicevac-si.skole.hr/,ured@centar-odgojiobrazovanje-subicevac-si.skole.hr,15-081-011,Šibensko-kninska županija
441,BRUNE BUŠIĆA 30,021535347,Split,Centar za odgoj i obrazovanje JURAJ BONAČI,"Ministarstvo za demografiju, obitelj, mlade i socijalnu skrb",21000,Snježana  Čotić,021530663,"Osnovna škola, Srednja škola",https://centar-juraj-bonaci.hr/,"centar.juraj.bonaci@gmail.com, snjezana.cotic@skole.hr",17-126-535,Splitsko-dalmatinska županija
442,RADNIČKA 2,"",Split,Centar za odgoj i obrazovanje SLAVA RAŠKAJ,"Ministarstvo za demografiju, obitelj, mlade i socijalnu skrb",21000,Snježana  Čulo,021 541 660,"Osnovna škola, Srednja škola",http://www.centarslavaraskaj.hr/,slava.raskaj@st.t-com.hr,17-126-536,Splitsko-dalmatinska županija
